gbifID,genus,species,lon,lat,basisOfRecord
1094661886,Zilla,Zilla spinosa,34.87,29.89,HUMAN_OBSERVATION
1094434688,Zilla,Zilla spinosa,35.09,30.54,HUMAN_OBSERVATION
1094637524,Zilla,Zilla spinosa,35.13,30.11,HUMAN_OBSERVATION
1094661929,Zilla,Zilla spinosa,35.02,30.74,HUMAN_OBSERVATION
1094425814,Zilla,Zilla spinosa,34.96,29.96,HUMAN_OBSERVATION
1094619424,Zilla,Zilla spinosa,35.13,30.29,HUMAN_OBSERVATION
1094434242,Zilla,Zilla spinosa,34.96,29.96,HUMAN_OBSERVATION
1094606164,Zilla,Zilla spinosa,34.82,29.89,HUMAN_OBSERVATION
1094608696,Zilla,Zilla spinosa,34.97,29.58,HUMAN_OBSERVATION
1094639804,Zilla,Zilla spinosa,35.02,30.16,HUMAN_OBSERVATION
1094641424,Zilla,Zilla spinosa,35.08,29.98,HUMAN_OBSERVATION
1094661917,Zilla,Zilla spinosa,35.02,30.56,HUMAN_OBSERVATION
1094665445,Zilla,Zilla spinosa,34.87,29.71,HUMAN_OBSERVATION
1094616144,Zilla,Zilla spinosa,35.13,30.2,HUMAN_OBSERVATION
1094642134,Zilla,Zilla spinosa,35.08,30.29,HUMAN_OBSERVATION
1094602576,Zilla,Zilla spinosa,34.76,29.98,HUMAN_OBSERVATION
1094630834,Zilla,Zilla spinosa,35.13,30.38,HUMAN_OBSERVATION
1094631884,Zilla,Zilla spinosa,35.23,30.74,HUMAN_OBSERVATION
1094636882,Zilla,Zilla spinosa,35.34,31.1,HUMAN_OBSERVATION
1094640797,Zilla,Zilla spinosa,35.02,30.65,HUMAN_OBSERVATION
1094614438,Zilla,Zilla spinosa,34.88,29.62,HUMAN_OBSERVATION
1094631860,Zilla,Zilla spinosa,34.97,30.52,HUMAN_OBSERVATION
1094689713,Zilla,Zilla spinosa,34.87,30.47,HUMAN_OBSERVATION
1094614176,Zilla,Zilla spinosa,34.87,29.8,HUMAN_OBSERVATION
1094644926,Zilla,Zilla spinosa,35.07,30.56,HUMAN_OBSERVATION
1094650370,Zilla,Zilla spinosa,35.23,30.7,HUMAN_OBSERVATION
1094654667,Zilla,Zilla spinosa,35.18,30.61,HUMAN_OBSERVATION
1094578026,Zilla,Zilla spinosa,34.78,29.94,HUMAN_OBSERVATION
1094624341,Zilla,Zilla spinosa,34.97,29.89,HUMAN_OBSERVATION
1094425589,Zilla,Zilla spinosa,34.98,29.96,HUMAN_OBSERVATION
