gbifID,genus,species,lon,lat,basisOfRecord
1301068744,Hordeum,Hordeum spontaneum,42.126783,37.066667,UNKNOWN
1301068759,Hordeum,Hordeum spontaneum,41.085867,37.066667,UNKNOWN
84544964,Hordeum,Hordeum spontaneum,35.42205,31.933447,OBSERVATION
1094408915,Hordeum,Hordeum spontaneum,35.1,32.55,HUMAN_OBSERVATION
1094410873,Hordeum,Hordeum spontaneum,35.12,32.55,HUMAN_OBSERVATION
84544533,Hordeum,Hordeum spontaneum,35.744007,32.907266,OBSERVATION
84544528,Hordeum,Hordeum spontaneum,35.743663,32.850462,OBSERVATION
84539054,Hordeum,Hordeum spontaneum,35.347881,31.840664,OBSERVATION
84538976,Hordeum,Hordeum spontaneum,35.40346,31.647594,OBSERVATION
84545046,Hordeum,Hordeum spontaneum,35.268367,32.949891,OBSERVATION
84539218,Hordeum,Hordeum spontaneum,35.744007,32.907266,OBSERVATION
84544446,Hordeum,Hordeum spontaneum,35.653807,33.247544,OBSERVATION
84544954,Hordeum,Hordeum spontaneum,35.349987,31.836152,OBSERVATION
84544391,Hordeum,Hordeum spontaneum,35.675195,33.23394,OBSERVATION
84544453,Hordeum,Hordeum spontaneum,35.653812,33.248445,OBSERVATION
84544388,Hordeum,Hordeum spontaneum,35.69028,33.245603,OBSERVATION
84544407,Hordeum,Hordeum spontaneum,35.691368,33.248304,OBSERVATION
84539423,Hordeum,Hordeum spontaneum,34.929045,31.647451,OBSERVATION
84544376,Hordeum,Hordeum spontaneum,35.69028,33.245603,OBSERVATION
84544479,Hordeum,Hordeum spontaneum,35.579872,33.272133,OBSERVATION
84539461,Hordeum,Hordeum spontaneum,34.935406,31.634839,OBSERVATION
84539250,Hordeum,Hordeum spontaneum,35.738625,32.900977,OBSERVATION
84539276,Hordeum,Hordeum spontaneum,35.741826,32.900062,OBSERVATION
84544425,Hordeum,Hordeum spontaneum,35.653807,33.247544,OBSERVATION
84544385,Hordeum,Hordeum spontaneum,35.691368,33.248304,OBSERVATION
84539452,Hordeum,Hordeum spontaneum,34.929108,31.625806999999998,OBSERVATION
84544027,Hordeum,Hordeum spontaneum,35.579803,33.255904,OBSERVATION
84539179,Hordeum,Hordeum spontaneum,35.743663,32.850462,OBSERVATION
84539521,Hordeum,Hordeum spontaneum,34.93853,31.648373,OBSERVATION
84544432,Hordeum,Hordeum spontaneum,35.654889,33.249343,OBSERVATION
84539311,Hordeum,Hordeum spontaneum,34.933233,31.657381,OBSERVATION
84539196,Hordeum,Hordeum spontaneum,35.741848,32.903668,OBSERVATION
84539391,Hordeum,Hordeum spontaneum,34.934292,31.655579,OBSERVATION
84539502,Hordeum,Hordeum spontaneum,34.931124,31.657376,OBSERVATION
84544438,Hordeum,Hordeum spontaneum,35.653812,33.248445,OBSERVATION
84539355,Hordeum,Hordeum spontaneum,34.930067,31.658276,OBSERVATION
84539167,Hordeum,Hordeum spontaneum,35.746868,32.850448,OBSERVATION
84539513,Hordeum,Hordeum spontaneum,34.938533,31.647471,OBSERVATION
84544380,Hordeum,Hordeum spontaneum,35.675195,33.23394,OBSERVATION
1301068900,Hordeum,Hordeum spontaneum,47.297778,39.986111,UNKNOWN
1301068858,Hordeum,Hordeum spontaneum,48.470278,38.800556,UNKNOWN
84544001,Hordeum,Hordeum spontaneum,35.741826,32.900062,OBSERVATION
84543971,Hordeum,Hordeum spontaneum,35.341095,32.953439,OBSERVATION
84543984,Hordeum,Hordeum spontaneum,35.792687,32.833109,OBSERVATION
84544005,Hordeum,Hordeum spontaneum,35.241103,31.645038,OBSERVATION
84543933,Hordeum,Hordeum spontaneum,35.648433,33.24576,OBSERVATION
84544645,Hordeum,Hordeum spontaneum,35.022662,31.755842,OBSERVATION
84544628,Hordeum,Hordeum spontaneum,35.022667,31.753136,OBSERVATION
84538565,Hordeum,Hordeum spontaneum,35.309839,31.831683,OBSERVATION
84544566,Hordeum,Hordeum spontaneum,34.857319,32.21993,OBSERVATION
84538314,Hordeum,Hordeum spontaneum,34.920751,32.628581,OBSERVATION
84538585,Hordeum,Hordeum spontaneum,35.738625,32.900977,OBSERVATION
84538575,Hordeum,Hordeum spontaneum,35.741826,32.900062,OBSERVATION
84538631,Hordeum,Hordeum spontaneum,35.747197,32.904547,OBSERVATION
84544802,Hordeum,Hordeum spontaneum,34.777896,31.501836,OBSERVATION
84538313,Hordeum,Hordeum spontaneum,35.003834,32.64407,OBSERVATION
84544769,Hordeum,Hordeum spontaneum,34.889357,31.53643,OBSERVATION
84538593,Hordeum,Hordeum spontaneum,35.743991,32.904561,OBSERVATION
84538312,Hordeum,Hordeum spontaneum,35.486555,32.618666,OBSERVATION
84538318,Hordeum,Hordeum spontaneum,35.509984,32.615004,OBSERVATION
84544664,Hordeum,Hordeum spontaneum,35.036124,32.474592,OBSERVATION
84538449,Hordeum,Hordeum spontaneum,35.450086,31.7386,OBSERVATION
84538316,Hordeum,Hordeum spontaneum,35.516367,32.612283,OBSERVATION
84538954,Hordeum,Hordeum spontaneum,34.964347,32.663839,OBSERVATION
84538943,Hordeum,Hordeum spontaneum,35.408528,32.509707,OBSERVATION
84544581,Hordeum,Hordeum spontaneum,35.036141,32.465574,OBSERVATION
1094184555,Hordeum,Hordeum spontaneum,34.82,32.19,PRESERVED_SPECIMEN
84538476,Hordeum,Hordeum spontaneum,35.350184,31.961506,OBSERVATION
84538529,Hordeum,Hordeum spontaneum,35.403301,32.066044,OBSERVATION
84538910,Hordeum,Hordeum spontaneum,35.653812,33.248445,OBSERVATION
84544819,Hordeum,Hordeum spontaneum,35.022662,31.755842,OBSERVATION
1094184262,Hordeum,Hordeum spontaneum,34.82,32.21,PRESERVED_SPECIMEN
1094181598,Hordeum,Hordeum spontaneum,34.8,32.18,PRESERVED_SPECIMEN
84538319,Hordeum,Hordeum spontaneum,35.509993,32.617709,OBSERVATION
84538320,Hordeum,Hordeum spontaneum,35.509996,32.618611,OBSERVATION
1094184531,Hordeum,Hordeum spontaneum,34.83,32.25,PRESERVED_SPECIMEN
84538875,Hordeum,Hordeum spontaneum,35.653807,33.247544,OBSERVATION
84538317,Hordeum,Hordeum spontaneum,35.517454,32.618592,OBSERVATION
84538489,Hordeum,Hordeum spontaneum,35.344931,31.984959,OBSERVATION
84544653,Hordeum,Hordeum spontaneum,34.874479,31.872782,OBSERVATION
84538315,Hordeum,Hordeum spontaneum,35.516323,32.599659,OBSERVATION
84538513,Hordeum,Hordeum spontaneum,35.358831,32.071517,OBSERVATION
84538540,Hordeum,Hordeum spontaneum,35.402293,32.089492,OBSERVATION
84538771,Hordeum,Hordeum spontaneum,35.69028,33.245603,OBSERVATION
84538818,Hordeum,Hordeum spontaneum,35.579853,33.267625,OBSERVATION
84538306,Hordeum,Hordeum spontaneum,34.964347,32.663839,OBSERVATION
84538834,Hordeum,Hordeum spontaneum,35.579872,33.272133,OBSERVATION
84544599,Hordeum,Hordeum spontaneum,34.955415,32.035294,OBSERVATION
84543893,Hordeum,Hordeum spontaneum,35.335895,31.581845,OBSERVATION
84538784,Hordeum,Hordeum spontaneum,35.675195,33.23394,OBSERVATION
84538893,Hordeum,Hordeum spontaneum,35.654889,33.249343,OBSERVATION
84544549,Hordeum,Hordeum spontaneum,34.959204,32.202133,OBSERVATION
84538791,Hordeum,Hordeum spontaneum,35.691368,33.248304,OBSERVATION
84544962,Hordeum,Hordeum spontaneum,35.450086,31.7386,OBSERVATION
84538829,Hordeum,Hordeum spontaneum,35.579872,33.272133,OBSERVATION
84538443,Hordeum,Hordeum spontaneum,35.738625,32.900977,OBSERVATION
84538325,Hordeum,Hordeum spontaneum,35.743991,32.904561,OBSERVATION
84538410,Hordeum,Hordeum spontaneum,35.753660000000004,32.912633,OBSERVATION
1094181601,Hordeum,Hordeum spontaneum,34.83,32.24,PRESERVED_SPECIMEN
84538321,Hordeum,Hordeum spontaneum,35.756867,32.912619,OBSERVATION
84538334,Hordeum,Hordeum spontaneum,35.744007,32.907266,OBSERVATION
